# Actuation disk source
# Time              # Uref              # Cp                # Ct                # a                 # T                 # diskDir           
82                  (1.169336774161e+01 7.778494088644e-02 -1.872523506893e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	8.617059458315e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
83                  (1.175521880376e+01 7.864580602674e-02 -1.876251441312e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	8.708458934117e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
84                  (1.181749983534e+01 7.980378424429e-02 -1.875171764527e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	8.800981004744e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
85                  (1.188011390346e+01 8.126841412033e-02 -1.867880571878e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	8.894490650459e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
86                  (1.194304919369e+01 8.305725736574e-02 -1.854473808095e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	8.988977971786e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
87                  (1.200623321635e+01 8.517061990574e-02 -1.835113098746e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	9.084340916061e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
88                  (1.206954399366e+01 8.759752385510e-02 -1.810489305386e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	9.180399866104e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
89                  (1.213289320050e+01 9.056920681796e-02 -1.781095150027e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	9.277022785939e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
90                  (1.219629328396e+01 9.394821780431e-02 -1.746841200807e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	9.374229730116e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
91                  (1.225969033362e+01 9.769103734024e-02 -1.707645080615e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	9.471938614796e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
92                  (1.232297627624e+01 1.017247337149e-01 -1.663549443887e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	9.569981507907e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
93                  (1.238603321473e+01 1.060057624634e-01 -1.614783054487e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	9.668171695842e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
94                  (1.244877603856e+01 1.105316459367e-01 -1.561707330698e-01)	5.300000000000e-01	5.800000000000e-01	8.620689655172e-02	9.766370175373e+02	(1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
